AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,eyeDetection
0.617705996794345,0.13391757980915517,0.38568727777274503,1.023754119493263,0.12824379354564755,-2.031689901882703,0.6541336755310144,0.018816127406426433,0.24187967076716096,-0.2155723451983659,0.30458499020711244,-0.3657431901066172,0.7214587753887044,0.483973487155204,0
0.3713712296559695,-0.14819191166461773,-0.22090122300297316,0.6870557111992257,-0.04724982150026926,-1.9272563452600209,0.5854129652611655,-0.009107127327950154,-0.30953045727600115,-0.4674909561516684,-0.20779482118719725,-0.8860432239825916,0.19717912422492306,0.1796100395073797,0
0.13891447756763145,-0.4653503289974944,-0.7578662874556081,0.1580921951050058,-0.25246873942038,-1.7703512943342525,0.7456125430980111,-0.28404378932820995,-0.6957865274564463,-0.5681601866495837,-0.48378034600419617,-1.1831504856666832,-0.006738963280824257,0.15302018784686575,0
0.13891447756763145,-0.2890748489414068,-0.5712936803152722,0.0614907019176079,-0.10612878680880777,-1.7703512943342525,0.8143332533678803,0.0735886655393153,0.2144436546401725,-0.3668217256537532,-0.32618415495271397,-0.8116456332519494,0.10998852134991477,0.19277588838780213,0
0.26194841868441193,-0.024833437317372746,-0.17448559878755673,0.30205655631148964,0.04078280624261383,-1.6924082008549048,0.7456125430980111,0.7072317537430624,0.7663917437838274,-0.3918662659239748,-0.1489845352581965,-0.291345599375975,0.15344181854820568,0.31204299001061125,0
0.2894375638797207,-0.11279936888531916,-0.38426601803560095,0.30205655631148964,-0.13528244924315236,-1.6924082008549048,0.8143332533678803,0.6519222299421925,0.24187967076716096,-0.4169108061941963,-0.12899672566143866,-0.5391765347319567,0.10998852134991477,0.3912962371928853,0
0.09781420222709981,-0.3065993118709665,-0.7810740995632749,0.0614907019176079,-0.19416141455169086,-1.7968417574775406,0.9517746739075782,0.2663665203402906,0.048751635676962835,-0.3417771853835763,-0.34578758359567924,-1.2575480763973255,-0.006738963280824257,0.15302018784686575,0
0.015613651546036502,-0.3595163175798091,-0.6877877959931483,0.037574798264401015,0.04078280624261383,-1.7968417574775406,0.7915750960707123,0.04620239647287087,0.10416162903153031,-0.3417771853835763,-0.5233715842439892,-1.2821862395613366,-0.006738963280824257,0.16644419062693377,0
0.24833728853918907,-0.23615784323256414,-0.38426601803560095,0.13370735216451374,0.09909013111130298,-1.6659177377115706,0.5626548079639975,-0.2566575202617655,-0.5026584923661993,-0.49253549642189,-0.40498225047843756,-0.7618862056853621,0.24091642990164042,0.4708076382747581,0
0.34414896936547523,-0.11279936888531916,-0.31418752657314114,0.0614907019176079,0.06993646867695841,-1.5874652122486865,0.6773380712065475,-0.4494353750627409,-0.7232225435834837,-0.7950342573326646,-0.1093932970184384,-0.4894171071653255,0.4303500850079488,0.3912962371928853,0
0.3030486940249436,-0.042357900246932444,-0.22090122300297316,0.10979144851130684,0.2751553865970692,-1.5874652122486865,0.8602958063405612,-0.14657545832810448,0.26985364799474,-0.5180711061091405,0.2649937519673194,-0.3903813532706283,0.5178246963613836,0.45764178939431216,0
0.5768726063586278,0.2043590484475575,-0.05753642797034536,0.5187065070522499,0.1579690964198415,-1.6399367065517725,0.837091410665028,0.12889818934013633,0.6281357409476551,0.3633984975188591,0.5805705150241114,-0.291345599375975,0.7362272162665698,0.9473597369667738,0
0.754617952961187,0.591958934418821,0.08216549981519766,0.8793208189994511,-0.22331507698603545,-1.7183892320146565,0.7456125430980111,0.12889818934013633,0.1595716223860978,0.5902725682019401,0.521375848141353,-0.291345599375975,0.9253768628944518,0.9739495886272642,0
0.6315840118444066,0.45107599714203184,-0.011120803754928948,0.7592723614461315,-0.3405013671632631,-1.6924082008549048,0.6773380712065475,0.32167604414111167,0.6281357409476551,0.2627292670209439,0.22578689468135382,-0.44014078083725944,0.7944489543427002,0.5503190393566308,0
0.4946720556775645,0.028083568391469894,-0.19769341089526496,0.5187065070522499,-0.018096159065924683,-1.7183892320146565,0.6313755182338464,0.7899275466103278,1.5389038841448155,0.4640677280167743,0.22578689468135382,-0.4894171071653255,0.6050152992363919,0.3912962371928853,0
0.3852492447060069,0.028083568391469894,-0.31418752657314114,0.35035730290523126,0.18712275885418608,-1.7443702631744546,0.6773380712065475,1.257642063411563,1.6212119325258787,0.7159863389700322,0.24539032332431912,-0.5145383715679017,0.5323091287608225,0.5766507371174991,0
0.23445927348912743,0.010559105461910197,-0.6177093045306471,0.1820080987582127,-0.22331507698603545,-1.6399367065517725,0.6541336755310144,1.0100916704776988,0.40757168973037067,-0.03927842447275705,-0.20779482118719725,-0.8860432239825916,0.25540086230107933,0.44447594051386624,0
0.1525256077128786,-0.23615784323256414,-0.874360403133443,0.013658894611194123,-0.6337529128262569,-1.7183892320146565,0.6086173609366986,0.10151192027369188,-0.6683505113294579,-0.8200787976028862,-0.641760918009506,-1.2821862395613366,-0.06496070135695471,-0.04550016095819398,0
0.13891447756763145,-0.1657163745941618,-0.5244230009605205,0.0614907019176079,-0.4285339949061462,-1.8752942829404247,0.6541336755310144,-0.2566575202617655,-0.4752224762392109,-0.8200787976028862,-0.503768155600989,-1.1338741593385733,-0.03570782807967626,-0.09842171037957627,0
0.22084814334388028,0.15144204273871487,0.03574987559982264,0.4225739531521371,-0.04724982150026926,-1.8228227886373387,0.7456125430980111,0.04620239647287087,-0.08896640605871675,-0.6187403366070557,-0.2669894880699556,-0.7126098793572522,0.13895738614876676,0.27228728946967484,0
0.22084814334388028,0.06347611117075284,0.03574987559982264,0.446489856805344,-0.16443611167749692,-1.7183892320146565,0.6541336755310144,-0.03649339639439459,-0.6129405179748415,-0.719409567104971,-0.2869772976667134,-0.7126098793572522,0.0662512156731974,0.27228728946967484,0
0.08393618717703819,-0.21863338030300444,-0.22090122300297316,-0.010257009042012767,-0.5748739475176664,-1.7968417574775406,0.5626548079639975,-0.4494353750627409,-0.8889145625466934,-0.7950342573326646,-0.1093932970184384,-0.8362837964160044,0.13895738614876676,0.13985433896641983,0
0.11142533237234696,-0.13032383181487886,-0.05753642797034536,0.013658894611194123,-0.5457202850833218,-1.8752942829404247,0.6086173609366986,-0.2018849821289255,0.021315619549925464,-0.4169108061941963,0.22578689468135382,-0.44014078083725944,0.45931894980682664,0.4047202399729299,0
0.31665982417019073,0.045951648241208766,0.17590685852474222,0.32644139925202437,-0.28219404229457395,-1.7968417574775406,0.8602958063405612,0.5418401680085314,0.6006997248206177,-0.08985857443027381,0.30458499020711244,-0.21694800864533276,0.5178246963613836,0.483973487155204,0
0.2894375638797207,-0.13032383181487886,-0.03432861586263715,0.13370735216451374,-0.22331507698603545,-1.6659177377115706,1.2262112766086088,0.9547821466768778,0.7384177665562973,-0.014233884202580163,0.16659222779859548,-0.4647789440012705,0.357359906053953,0.21936574004831605,0
0.13891447756763145,-0.3241237748005106,-0.4543445094980607,-0.0824736592889186,-0.4285339949061462,-1.5614841810888884,1.1119742517444238,0.6798454846766179,0.8492377532654323,0.11147988656555659,0.20618346603835358,-0.5638146978959677,0.4303500850079488,0.1135226412055515,0
0.1525256077128786,-0.024833437317372746,-0.5012151888528124,-0.010257009042012767,-0.5748739475176664,-1.7183892320146565,0.4024552301271519,-0.03649339639439459,0.048751635676962835,0.1620600365230287,0.22578689468135382,-0.44014078083725944,0.6197837401142572,0.16644419062693377,0
0.08393618717703819,0.028083568391469894,-0.5012151888528124,-0.010257009042012767,-0.5748739475176664,-2.031689901882703,0.1967393376959702,-0.42204910599634526,-0.8060685530650885,-0.4169108061941963,-0.1489845352581965,-0.63821228862661,0.45931894980682664,0.08693278954506103,0
-0.1485205649112999,-0.48287479192703847,-0.6645799838854402,-0.13077440588261754,-0.5457202850833218,-1.9532373764198188,0.5626548079639975,-0.33935331312907985,-0.6683505113294579,-1.1977111793242807,-0.6021696797697129,-1.0348384054438762,-0.006738963280824257,-0.005744460417257613,0
-0.05270888408498945,-0.42995778621819586,-0.5244230009605205,-0.0824736592889186,-0.4285339949061462,-1.8488038197971366,0.6541336755310144,-0.2018849821289255,-0.30953045727600115,-1.1220864890965871,-0.5625784415299547,-0.9604408147132338,-0.15215130423198883,0.07376694066461513,0
0.2894375638797207,0.13391757980915517,-0.19769341089526496,0.1580921951050058,-0.16443611167749692,-1.9797278395631068,0.7000962285036954,0.15628445840658076,0.10416162903153031,-0.4674909561516684,-0.1489845352581965,-0.6135741254625989,0.19717912422492306,0.1796100395073797,0
0.3852492447060069,0.13391757980915517,-0.26777190235772474,0.22983990606458382,-0.04724982150026926,-1.7968417574775406,0.9517746739075782,0.5418401680085314,0.35269965747634485,-0.16548326465796748,-0.05019863013568006,-0.44014078083725944,0.37212834693179253,0.3252088388910571,0
0.0703250570318153,-0.2890748489414068,-0.5712936803152722,0.013658894611194123,-0.4874129602146847,-1.7703512943342525,0.9745328312047259,0.2389802512738462,-0.08896640605871675,-0.543115646379362,-0.22778263078395508,-0.5638146978959677,0.12447295374935369,0.16644419062693377,0
-0.16239857996133725,-0.39490886035909206,-0.6877877959931483,-0.03464185198250482,-0.8972791556150048,-2.110142427345587,0.6773380712065475,0.018816127406426433,0.07672561290449294,-0.9713281780582734,-0.188191392544197,-0.8614050608185366,-0.006738963280824257,-0.16450910868140445,0
-0.10768717447555845,-0.20076530045326557,-0.7578662874556081,0.08587554485809996,-0.4285339949061462,-2.0057088707229047,0.6313755182338464,0.48706762987564256,1.0143918111281491,-0.4424464158814469,0.10739756091583713,-0.7372480425213072,0.25540086230107933,-0.018910309297703525,0
-0.011875493649248002,-0.006965357467633877,-0.6645799838854402,-0.03464185198250482,0.09909013111130298,-1.5355031499291367,0.9745328312047259,0.6519222299421925,0.7938277599108647,0.41397864747633123,0.5805705150241114,-0.26670743621192,0.6050152992363919,0.31204299001061125,0
0.1525256077128786,-0.024833437317372746,-0.36105820592789273,-0.13077440588261754,-0.3696550295975557,-1.6139556753920208,1.1119742517444238,0.32167604414111167,0.26985364799474,0.5146478779742464,0.7777579443153866,-0.19230984548127777,0.7651960810654218,0.33837468777150304,0
0.3302709543154379,-0.21863338030300444,-0.08119929521738874,-0.03464185198250482,-0.6337529128262569,-1.8228227886373387,0.8830539636377293,0.32167604414111167,0.46298168308498705,0.33835395724863754,0.6197773723101119,-0.14255041791469053,0.7799645219432871,0.44447594051386624,0
0.39886037485125403,-0.07740682610603622,0.19911467063245045,0.10979144851130684,-0.13528244924315236,-1.7443702631744546,0.6313755182338464,0.3490623132075561,0.2972896641217774,0.43902318774655275,0.560967086381111,0.25359259766409836,0.8089333867421392,0.6298304404385036,0
0.3577600995107224,0.23975159122684048,0.15224399127765745,0.1580921951050058,0.12824379354564755,-1.5095221187693386,0.7228543858008634,0.04620239647287087,-0.06153038993167938,-0.014233884202580163,0.4029865143758363,0.03088292671064893,0.6780054781904135,0.31204299001061125,0
0.05671392688656816,0.06347611117075284,-0.22090122300297316,-0.058557755635711715,0.04078280624261383,-1.1957120169178024,0.8830539636377293,-0.17396172739450008,-0.11640242218575411,-0.6688294171474989,-0.16858796390119674,-0.9353195503107016,0.15344181854820568,-0.15134325980095856,0
-0.2582102607876477,-0.4124333232886518,-0.4543445094980607,-0.2269069597827303,-0.16443611167749692,-1.1697309857580043,0.8602958063405612,-0.31196704406263537,-0.4477864601121735,-1.046952868285967,-0.6217731084127132,-1.3319456671279677,-0.23962591558542357,-0.41620916080746856,0
-0.1485205649112999,-0.42995778621819586,-0.26777190235772474,-0.10685850222941067,-0.19416141455169086,-1.2741645423806864,1.066011698771743,-0.06387966546083902,-0.4477864601121735,-1.1476220987838823,-0.40498225047843756,-0.9604408147132338,-0.123182439433111,-0.33669775972557237,0
0.13891447756763145,0.010559105461910197,0.17590685852474222,0.22983990606458382,0.2460017241627246,-1.2222024800610904,1.2949319868784577,0.3764485822740005,0.18700763851313515,-0.5681601866495837,0.08779413227283688,-0.41550261767320446,0.2264319975022015,0.28545313835012076,0
0.34414896936547523,0.48646853992133043,0.6191305642678326,0.6148390609523199,0.33346271146570633,-1.4310695933064546,1.0204953841774271,0.2389802512738462,0.3801356736033822,0.11147988656555659,0.36377965708987076,0.005761662308116663,0.5467935611602613,0.7222495365012,0
0.6999065474754083,0.6624004030572233,0.7592875471927523,0.9276215655931501,-0.19416141455169086,-1.7183892320146565,0.5626548079639975,-0.11918918926166004,0.10416162903153031,0.03634626575493661,0.4029865143758363,0.055521089874703916,0.6924899105898524,0.6032405887780131,0
0.877918778982782,0.6098270142685598,0.7592875471927523,1.0715859267996766,-0.22331507698603545,-1.4310695933064546,0.7000962285036954,0.04620239647287087,0.021315619549925464,0.010810656067641386,0.34379184749307795,-0.26670743621192,0.7069743429892655,0.5634848882370768,0
0.5768726063586278,0.4156834543627333,0.5490520728053728,0.6870557111992257,0.06993646867695841,-0.9608638725126402,1.1806949620142726,0.569226437074927,0.5178537153390128,0.43902318774655275,0.521375848141353,-0.1676716823172228,0.7507116486659828,0.6429962893189495,0
0.31665982417019073,0.15144204273871487,0.19911467063245045,0.0614907019176079,-0.3405013671632631,-0.8824113470497561,1.2262112766086088,0.9000096085440377,1.1246738367367914,0.48960333770402487,0.698959848789628,0.15455684376940113,0.6780054781904135,0.44447594051386624,0
0.26194841868441193,-0.042357900246932444,0.08216549981519766,0.1580921951050058,-0.3993803324718016,-0.9343734093693521,1.2262112766086088,0.9000096085440377,0.9041097855195069,0.33835395724863754,0.521375848141353,-0.09327409158658055,0.4448345174073877,0.28545313835012076,0
0.24833728853918907,0.08100057410031254,0.26919316209491023,0.6148390609523199,0.21627642128853064,-0.9608638725126402,1.1806949620142726,0.734618022809458,0.40757168973037067,0.3633984975188591,0.4029865143758363,-0.19230984548127777,0.4303500850079488,0.4178860888533758,0
0.26194841868441193,0.11639311687961111,0.19911467063245045,0.39818911021160236,0.2460017241627246,-0.8824113470497561,1.0204953841774271,0.7620042918759024,0.6835457343022225,0.1620600365230287,0.46218118125859464,0.0801592530387589,0.503056255483544,0.31204299001061125,0
0.13891447756763145,-0.11279936888531916,0.012542063492114437,0.013658894611194123,-0.3696550295975557,-0.9343734093693521,0.9745328312047259,0.8720863538096123,0.7384177665562973,-0.2155723451983659,0.20618346603835358,-0.06863592842252557,0.18269469182548415,-0.018910309297703525,0
-0.09380915942552111,-0.14819191166461773,0.05895768770753085,0.08587554485809996,-0.45768765734043876,-1.3785980990033222,0.6773380712065475,0.21159398220740178,-0.4477864601121735,-0.5932047269198052,-0.188191392544197,-0.5638146978959677,-0.10869800703367208,-0.13817741092051264,0
-0.1760097101065844,-0.09527490595577509,-0.03432861586263715,0.037574798264401015,0.09909013111130298,-1.4570506244662063,0.4024552301271519,-0.5047448988636107,-1.330580626081755,-1.0719974085561887,-0.32618415495271397,-0.63821228862661,-0.123182439433111,-0.08525586149913035,0
0.015613651546036502,-0.11279936888531916,-0.15082273154051334,0.22983990606458382,0.36318801433995224,-1.0393163979755242,0.6541336755310144,-0.14657545832810448,-0.4752224762392109,-1.1977111793242807,-0.16858796390119674,-0.291345599375975,-0.15215130423198883,-0.13817741092051264,0
0.2755595488296591,0.045951648241208766,0.19911467063245045,0.7348875185056395,0.12824379354564755,-1.2222024800610904,0.8143332533678803,0.40437183700837714,0.3247256802487658,-0.543115646379362,0.12700098955880243,0.12991868060534614,0.03699834239589311,-0.03233431207774807,0
0.3577600995107224,0.25727605415640015,0.6655461884832491,0.8554049153462443,-0.13528244924315236,-1.8228227886373387,0.5626548079639975,-0.03649339639439459,-0.1718124155403216,0.08643534629533504,0.36377965708987076,0.25359259766409836,0.38661277933123145,0.37813038831243945,0
0.4535717803370328,0.3631100655740854,0.8989894749783366,0.7831882650993385,-0.16443611167749692,-1.6924082008549048,0.6086173609366986,-0.17396172739450008,-0.14437639941328423,0.4640677280167743,0.5805705150241114,0.20431627133598837,0.5760464344375399,0.6693279870798178,0
0.6726842871849382,0.48646853992133043,0.8525738507629202,0.9276215655931501,-0.4285339949061462,-1.0128259348322362,1.2034531193114408,0.7899275466103278,0.8766737693924695,0.7415219486573273,0.9157507067239036,0.550699859348146,0.7507116486659828,0.6429962893189495,0
0.590483736503875,0.43355153421247217,0.7824953593004604,0.7109716148524327,-0.72178554056914,-0.6735442338044382,1.6380892998493168,1.2302557943451184,0.9315458016465443,0.4640677280167743,0.9749453736066619,0.9473259761654123,0.8526706924188565,0.5105633388156945,0
0.26194841868441193,0.11639311687961111,0.8057031714081686,0.39818911021160236,-0.5165666226490293,-0.6470537706611038,1.5925729852550214,0.7072317537430624,0.5732637086936293,0.03634626575493661,0.7185632774326283,0.9473259761654123,0.6632370373125481,0.4178860888533758,0
0.17974786800334863,-0.042357900246932444,0.6423383763755408,0.5665383143586209,-0.28219404229457395,-0.6735442338044382,1.4323734074181556,0.6798454846766179,0.8212637760379021,0.21264018648050081,0.46218118125859464,0.526061696184091,0.40109721173067037,0.2325315889287385,0
0.11142533237234696,-0.05988236317647652,0.22232248274011726,0.4225739531521371,-0.3405013671632631,-0.6210727395013058,1.3408945398511385,0.734618022809458,0.5178537153390128,0.03634626575493661,0.10739756091583713,-0.09327409158658055,0.16821025942607104,-0.09842171037957627,0
-0.08019802928027395,-0.21863338030300444,-0.19769341089526496,0.013658894611194123,-0.3696550295975557,-0.8824113470497561,0.9972909885018939,-0.14657545832810448,-0.6683505113294579,-0.543115646379362,-0.22778263078395508,-0.5145383715679017,-0.006738963280824257,-0.3632876113860863,0
-0.09380915942552111,-0.34199185465024945,-0.4775523216057276,0.2059240024114196,-0.13528244924315236,-1.4830316556260044,0.5854129652611655,-0.917686877531957,-1.1923246232455826,-0.3668217256537532,-0.2869772976667134,-0.6879717161932412,0.022513909996480026,-0.28377621030421357,0
-0.27182139093289487,-0.23615784323256414,-0.6645799838854402,0.4225739531521371,0.011057503368419897,-1.5874652122486865,0.4252133874242996,-1.0003826703992225,-0.9991965881553356,-0.13994765497067224,-0.2669894880699556,-0.8362837964160044,0.08073564807261048,-0.1910989603418949,0
-0.5728675635570492,-0.1832408375237215,-0.8511525910257347,-0.058557755635711715,-0.31134770472891854,-1.1957120169178024,0.33373451985730296,-1.2205467942666421,-1.2477346166001502,-0.8957034878305798,-0.42497006007523036,-1.0841147317719861,-0.021223395680237345,-0.41620916080746856,0
-0.3948553320496753,-0.23615784323256414,-0.8975682152411512,-0.10685850222941067,-0.3405013671632631,-0.9608638725126402,0.3569389155328361,-0.9450731465984015,-0.9991965881553356,-1.3990496403201111,-0.5625784415299547,-0.9604408147132338,-0.09392956615583255,-0.4691307102288274,0
-0.0390977539397423,-0.042357900246932444,-0.5945014924229803,0.6387549646055268,0.2751553865970692,-0.6735442338044382,0.6773380712065475,0.12889818934013633,0.2972896641217774,-0.7950342573326646,-0.40498225047843756,-0.5145383715679017,-0.07944513375639363,-0.25718635864369965,0
-0.09380915942552111,0.23975159122684048,-0.19769341089526496,0.9032367226526581,0.5386816293858171,-0.33375310079310383,0.837091410665028,0.5418401680085314,0.7109817504292599,-0.06481403416005227,-0.22778263078395508,-0.44014078083725944,-0.07944513375639363,-0.20426480922234083,0
-0.2034988553018689,0.29232498001550394,-0.08119929521738874,0.7592723614461315,0.3923416767742968,-0.22931954417042172,0.7688169387735645,0.2389802512738462,0.49041769921202444,0.03634626575493661,-0.22778263078395508,-0.5884528610600227,-0.021223395680237345,-0.12501156204006672,0
0.11142533237234696,0.3277175227947869,0.15224399127765745,0.8071041687525453,0.48037430451717994,-0.17684804986733565,0.9290165166104102,0.514453898942087,0.9869557950011119,0.03634626575493661,-0.08978986837543815,-0.24206927304786502,0.2264319975022015,0.03401124012367876,0
0.4260826351417483,0.5039930028508744,0.5959227521601245,0.951537469246357,0.48037430451717994,-0.35973413195285553,1.1806949620142726,0.9273958776104333,1.2075198462183963,0.539692418244468,0.4425777526155944,0.4023877791253828,0.6632370373125481,0.19277588838780213,0
0.3852492447060069,0.5039930028508744,0.7824953593004604,0.9032367226526581,0.4214953392085894,-0.6470537706611038,0.9972909885018939,0.514453898942087,0.26985364799474,0.9679049499233346,0.7577701347186288,0.6748568776453756,0.9546297361717302,0.44447594051386624,0
0.2755595488296591,0.15144204273871487,0.6423383763755408,0.7109716148524327,0.2751553865970692,-0.5426202140384216,0.7688169387735645,-0.2018849821289255,-0.6129405179748415,0.41397864747633123,0.46218118125859464,0.45166410545344887,0.7507116486659828,0.4178860888533758,0
0.31665982417019073,-0.14819191166461773,0.33881659841799344,0.6148390609523199,-0.28219404229457395,-0.490658151718872,0.9290165166104102,-0.4494353750627409,-0.6409144952024205,-0.543115646379362,0.08779413227283688,0.10479741620281388,0.4448345174073877,0.08693278954506103,0
0.3030486940249436,0.08100057410031254,0.31560878631028527,0.7592723614461315,-0.31134770472891854,-0.7514873272837859,1.1119742517444238,-0.09126593452723462,-0.006120396577111905,-0.4169108061941963,0.14698879915559523,0.15455684376940113,0.5760464344375399,0.16644419062693377,0
0.24833728853918907,0.3981589914331892,0.5959227521601245,0.9754533728995639,0.33346271146570633,-0.6735442338044382,1.066011698771743,0.3490623132075561,0.6561097181752341,0.33835395724863754,0.560967086381111,0.4023877791253828,0.8526706924188565,0.4178860888533758,0
0.23445927348912743,0.2218835113771016,0.6892090557302925,0.8310200724057523,0.33346271146570633,-0.5686012451982198,0.9745328312047259,0.43175810607482157,0.6561097181752341,0.5146478779742464,0.7185632774326283,0.50142353302008,0.8234178191415781,0.2456974378091844,0
0.08393618717703819,-0.14819191166461773,0.5959227521601245,0.6626708682587337,-0.04724982150026926,-0.8824113470497561,0.9517746739075782,0.514453898942087,0.3801356736033822,0.21264018648050081,0.521375848141353,0.4023877791253828,0.6197837401142572,0.0603429378845471,0
-0.0390977539397423,-0.20076530045326557,0.45576576923520484,0.6626708682587337,0.04078280624261383,-0.9868449036724382,0.7000962285036954,0.7072317537430624,0.49041769921202444,0.1620600365230287,0.2649937519673194,0.1791950069334561,0.4740873906846662,0.13985433896641983,0
0.1525256077128786,0.09852503702985661,0.19911467063245045,0.7348875185056395,0.18712275885418608,-0.5686012451982198,0.44841778309983277,0.5418401680085314,0.6281357409476551,0.41397864747633123,0.28498156156411214,0.0801592530387589,0.5178246963613836,0.07376694066461513,0
0.3302709543154379,0.5039930028508744,0.12903617916999063,0.9032367226526581,0.3923416767742968,-0.3077720696333058,0.7228543858008634,0.29428977507466725,0.435007705857408,0.2627292670209439,0.42297432397262913,0.0801592530387589,0.5323091287608225,-0.11158755926002217,0
0.09781420222709981,0.34524198572434656,0.19911467063245045,0.9754533728995639,0.5975605946944076,-0.5166391828786701,1.0892160944472558,0.2663665203402906,0.10416162903153031,-0.3162415756962811,0.12700098955880243,-0.14255041791469053,0.28465373557835777,-0.310366061964704,0
-0.1760097101065844,-0.11279936888531916,-0.08119929521738874,0.7348875185056395,0.011057503368419897,-0.7255062961239879,1.043253541474575,0.21159398220740178,-0.22668444779439634,-0.9207480281008014,-0.36577539319247204,-0.4647789440012705,0.022513909996480026,-0.429375009687891,0
-0.10768717447555845,-0.024833437317372746,0.05895768770753085,0.49432166411171513,-0.6337529128262569,-0.7514873272837859,0.7000962285036954,-0.14657545832810448,-0.3649404506305686,-1.046952868285967,-0.22778263078395508,-0.19230984548127777,0.21194756510278842,-0.12501156204006672,0
0.31665982417019073,0.4156834543627333,0.8525738507629202,0.9754533728995639,-0.13528244924315236,-0.9868449036724382,0.49393409769414853,-0.3667395821954754,-0.006120396577111905,-0.3162415756962811,0.4817846099015949,0.6250974500787883,0.6632370373125481,0.36496453943199353,0
0.5357723310180962,0.43355153421247217,1.155640573581091,1.432200238746878,0.2751553865970692,-1.1437499545982064,0.44841778309983277,-0.09126593452723462,0.5178537153390128,0.5652280279317186,0.8169648016013872,0.9719641393294672,0.8381862600194177,0.3912962371928853,0
0.17974786800334863,0.045951648241208766,0.7592875471927523,0.9276215655931501,-0.3405013671632631,-0.8824113470497561,0.5171384933696817,0.18367072747302518,0.6006997248206177,0.43902318774655275,0.4029865143758363,0.45166410545344887,0.5467935611602613,-0.005744460417257613,0
-0.1760097101065844,-0.21863338030300444,0.47897358134291307,0.49432166411171513,-0.4874129602146847,-0.82993985274667,0.6086173609366986,0.3490623132075561,0.40757168973037067,-0.2155723451983659,0.04820289403307879,-0.01887650085593832,0.2264319975022015,-0.1910989603418949,0
0.0703250570318153,-0.13032383181487886,0.6655461884832491,0.8793208189994511,0.33346271146570633,-0.9868449036724382,0.5854129652611655,0.43175810607482157,0.2972896641217774,-0.08985857443027381,0.16659222779859548,0.1791950069334561,0.3283910412550752,-0.13817741092051264,0
0.4124715049965012,-0.05988236317647652,0.7824953593004604,1.023754119493263,0.45122064208283535,-0.6995252649641899,0.7228543858008634,0.459144375141266,0.2972896641217774,-0.08985857443027381,0.34379184749307795,0.4023877791253828,0.4740873906846662,-0.04550016095819398,0
0.2755595488296591,-0.1832408375237215,0.6191305642678326,0.7348875185056395,-0.10612878680880777,-0.490658151718872,0.837091410665028,0.8447000847431678,0.6835457343022225,-0.29119703542605957,0.34379184749307795,0.4023877791253828,0.5178246963613836,0.1796100395073797,0
